TR:UACC812:CellLine,TR:EGF,TR:FGF1,TR:HGF,TR:IGF1,TR:Insulin,TR:NRG1,TR:PBS,TR:Serum,TR:GSK690693i,TR:GSK690693_GSK1120212i,TR:PD173074i,DA:ALL,DV:4EBP1_pS65,DV:4EBP1_pT37_pT46,DV:ACC_pS79,DV:AKT_pS473,DV:AKT_pT308,DV:AMPK_pT172,DV:BAD_pS112,DV:CHK1_pS345,DV:CHK2_pT68,DV:EGFR_pY1068,DV:EGFR_pY1173,DV:ER-alpha_pS118,DV:GSK3-alpha-beta_pS21_S9,DV:GSK3-alpha-beta_pS9,DV:HER2_pY1248,DV:HER3_pY1298,DV:JNK_pT183_pT185,DV:MAPK_pT202_Y204,DV:MEK1_pS217_S221,DV:NDRG1_pT346,DV:NF-kB-p65_pS536,DV:PDK1_pS241,DV:PEA15_pS116,DV:PKC-alpha_pS657,DV:PKC-delta,DV:PKC-pan-betaII_pS660,DV:PRAS40_pT246,DV:Rb_pS807_S811,DV:Rictor_pT1135,DV:S6_pS235_S236,DV:S6_pS240_S244,DV:STAT3_pY705,DV:Src_pY416,DV:Src_pY527,DV:TAZ_pS89,DV:YAP_pS127,DV:YB-1_PS102,DV:c-Met_pY1235,DV:c-Raf_pS338,DV:mTOR_pS2448,DV:p27_pT157,DV:p27_pT198,DV:p38_pT180_Y182,DV:p70S6K_pT389,DV:p90RSK_pT359_S363
1,0,0,0,0,0,0,1,0,0,0,0,30,3.09868720458,4.20735339226,0.61110899519,2.02606666881,1.35320931909,4.3095740171,0.780062272734,0.823260832528,0.56734260321,13.6053100672,1.39266770641,1.14963351685,3.48129033323,2.07148406008,14.5219494837,1.82258574025,0.355604799541,0.455479008114,0.930428189187,0.782620451964,1.25953467314,2.61178937113,4.14383486729,0.214820149608,0.710272686838,1.89724738016,5.47898854003,4.5768414807,1.73586555405,4.85805502422,4.68404320607,0.299238417317,2.39258161814,4.45251001053,1.65690723818,2.44768886356,0.691557132043,0.655742254589,0.872915991086,1.28041543474,0.50558387381,1.070664978,0.856192536268,2.09396430851,0.344408851419
1,0,0,0,0,0,0,0,1,0,0,0,30,2.67916506403,3.8059344685,0.556904071624,2.55041767014,1.42180110917,3.39501592663,0.866511772209,0.840192738357,0.595205337428,13.7916826679,1.45337840589,1.16009172658,3.99616030882,2.44206680865,14.432672704,1.87549587256,0.350712646567,0.596283921222,1.17438529523,0.88361132894,1.32797915877,2.64403807018,3.28374532022,0.215669682161,0.786172331305,1.99084602578,5.02760971009,5.35263716646,1.98174911625,5.55934040493,6.27845005884,0.301143294611,2.19580478145,4.5680417446,1.64570706591,2.24406660451,0.763817831553,0.608496508591,0.975587356424,1.5880823508,0.541969253548,1.05601687734,0.902609506578,2.57233948859,0.408202297105
1,1,0,0,0,0,0,0,0,0,0,1,30,2.42534515048,3.61454292501,0.791571233128,2.02167599019,1.20986278065,4.06640300191,0.794908837585,0.831602765791,0.583148529241,7.3633373214,1.32183772062,1.27495656756,3.13788369501,2.15258611655,8.96316789912,1.73109561772,0.360134831101,0.836377986364,1.35073748315,0.798848114577,1.35612782892,2.44675403396,1.57614441336,0.228422138241,0.776749774407,2.2532920635,5.22823772588,4.06302054092,2.05656146089,5.40588980063,4.06145423933,0.327041502808,1.78785041062,5.24000440965,1.11995021746,2.51002365494,0.844224800909,0.666441769723,0.982485269907,1.45113909841,0.576416887297,1.10400476995,0.841956764527,2.08143374061,0.461625380205
1,0,0,0,1,0,0,0,0,0,0,1,30,2.62509550862,3.95122052602,0.797126727199,2.02679819509,1.30983461455,4.11169557889,0.808801624312,0.739436020944,0.554588713283,9.04427642182,1.35362989147,1.31597544558,3.37439686059,2.10973264072,10.8220101841,1.60180689361,0.31976818768,0.54831414547,1.1571152835,0.787667892608,1.36114576004,2.5379073712,1.63002130945,0.23223314495,0.806309065486,2.23936136568,5.6721246136,4.57749265153,1.90776813415,6.38090526216,4.60492024732,0.290944043519,1.95663553635,5.71325524517,1.37221920173,2.47568877469,0.719172546182,0.652171453922,0.854490449739,1.44269892758,0.596901464388,1.13517024626,0.879012389457,2.20590155176,0.348989421798
1,1,0,0,0,0,0,0,0,0,1,0,30,2.2886183309,3.67115939458,0.733977791398,15.5592634685,9.34741301949,3.90606025865,0.640162339501,0.697406428447,0.539713017547,16.3746010646,1.74242902724,1.38226921847,2.74791469792,1.81399558674,16.5523762292,1.90184623517,0.368495165066,0.106187631303,2.20098847448,0.66932898791,1.30102402193,2.600426588,1.66556640197,0.238975672004,0.768611588398,1.86464680795,4.04718991826,3.84609033893,1.36110128218,3.33456224284,3.11126915578,0.3394372273,2.39097152264,5.51031926482,1.06713184107,2.069878831,0.636368790903,0.666007014493,1.14192364451,1.37595675035,0.61746655149,0.985088756581,0.668824845107,1.15348304003,0.335576378432
1,0,0,0,1,0,0,0,0,0,1,0,30,2.18590901846,3.65233556426,0.735676820218,16.2375786022,9.64298889691,3.76119854833,0.605946666433,0.810133865919,0.557970014999,17.5527536922,1.68997150405,1.33394310937,2.75988607326,1.80012835403,18.5049807389,2.00418034949,0.361906249667,0.113313745571,1.73336881685,0.660324096439,1.27933590245,2.34934158259,1.54121525104,0.223541546096,0.803162768049,1.82654300555,4.16631014515,3.9595436936,1.2993171269,3.17313637231,3.72473133068,0.34994198048,2.54057024032,5.44337437119,1.58970676981,2.08790483546,0.644490086902,0.636115074565,0.956522945258,1.44767682894,0.610099328559,0.924171774312,0.829499687911,1.03259540559,0.260365520618
1,0,1,0,0,0,0,0,0,0,0,1,30,3.23366330953,4.23174321942,1.05423712419,3.45112547865,1.52898409191,5.53442296371,0.895837078281,0.860672034616,0.610579871663,2.57097651678,1.28758751533,1.32360120329,3.31321275791,1.8708989731,4.57336339797,2.11085188462,0.264180546255,0.418197929573,1.07831911417,1.0712309262,1.08140030366,3.03041293369,2.12754934923,0.235837294487,0.835297297491,2.31131485938,5.80905803545,4.78064145175,1.70501112054,8.95186775031,6.97736541823,0.292645177519,1.40001273211,6.76172217076,1.43638486283,3.12660822474,0.608215276819,0.691506264801,0.878866766263,1.79671485053,0.60100368481,1.04707433272,0.744401044244,2.26134479317,0.327901420113
1,0,0,0,0,0,1,0,0,0,0,1,30,2.62421702405,3.8029393647,0.892213238676,9.4342457595,4.44974400356,4.7360986668,1.21264025987,0.839752230253,0.643968503944,4.68533566514,1.27244717298,1.41334841542,4.75502514605,2.74115743341,6.69406242814,2.76620504153,0.350902809186,2.00292639151,4.12291425808,1.44252001064,1.09914600801,2.95439338585,1.43588492588,0.235541790964,0.728694482229,3.79488774184,6.27452520157,5.49003272082,2.44215502561,8.3386142683,5.91937980235,0.290264739705,1.57537144791,6.59613983076,0.963459282613,2.60799117424,0.912981326572,0.617286668686,1.43182464472,1.47207832141,0.556520906587,1.10498726188,1.02872774888,3.50872527335,0.602289254973
1,0,1,0,0,0,0,0,0,0,1,0,30,2.23941381514,3.58342996038,0.905614962475,16.147755081,8.84096676509,4.75656126581,0.608282940318,0.996330588586,0.633427055249,8.67625977971,1.37286076852,1.38642160362,2.87786974419,1.84535761718,9.9692683042,1.88720495771,0.299732597633,0.126789147077,2.88969952261,0.772595871772,1.10678500892,2.48716517628,2.57017590664,0.218636731709,0.820713289346,1.73558193526,4.1472939,3.36188918815,1.31023783467,3.94470823694,4.28145384523,0.289953502137,1.90457898197,5.04032474129,1.70495116076,2.21651374935,0.512378783237,0.65721071833,1.08017035451,1.47229371486,0.63216012574,0.947105722348,0.841787600775,1.30407966594,0.198586707702
1,0,0,0,0,0,1,0,0,0,1,0,30,2.87970048487,4.17960468089,0.633815847148,14.5847065767,9.5716110504,3.74028081898,0.689026796784,0.812459530883,0.678827969279,16.0656529753,1.65790237714,1.27972308057,3.16568902506,1.98969474711,17.4467028814,2.6434847013,0.395738603906,0.309507741012,7.22773543999,0.94555205951,1.29118266675,2.98686992768,5.48653324456,0.184338760119,0.784840295749,1.59927318663,4.72462876065,2.77611372189,1.24364152279,3.58936742643,4.12045230856,0.326972604402,2.64891991874,3.42337501461,1.3549341011,2.1920681877,0.681260242987,0.643617844845,1.08675011241,0.986921504626,0.65021625738,0.989244419264,1.01892470406,1.53978345822,0.260619517883
1,0,0,1,0,0,0,0,0,0,0,1,30,3.22012237606,4.2654030771,0.660106914931,1.99475334127,1.16054549543,4.06021907578,0.793277369825,0.7353888427,0.550267482092,10.2592215372,1.43665922279,1.12362774216,3.38073224635,2.30715106863,11.4999975821,1.85411907993,0.299423579677,0.490899629572,0.847477114689,0.843359502487,1.2332255101,2.78137541154,11.8956605237,0.198338960919,0.709371963152,1.73883855995,5.24160294039,5.93525810229,1.73230599246,5.23931703314,5.67022473422,0.254539957933,2.09985531253,4.46485085187,2.03367312813,2.70306785302,0.810928240758,0.577711634052,0.998143995691,1.35741536066,0.498211675298,1.12516671087,0.852071720161,2.61072712309,0.342212020005
1,0,0,0,0,0,0,0,1,0,0,1,30,3.49173056859,4.23209837398,0.50413095305,1.99637432119,1.21529353877,3.23653789051,0.930040504899,0.715710854256,0.613291381018,12.9536308671,1.42395212893,1.11857475113,3.74950232818,2.13762998307,13.3857928339,1.83823006102,0.359578736604,0.586606463737,0.937612817554,0.93880139904,1.3222922285,2.67097936363,16.1362089706,0.161875832923,0.729255229066,1.61612275621,5.78763635978,6.11595721274,1.42543045133,4.57877549535,4.38314436785,0.301700650557,2.16795328024,3.68470524838,1.91210787946,2.40625331314,0.918180196579,0.601424429492,0.800623412346,0.957023007889,0.626091214943,1.0997672634,0.93810273122,2.9902372107,0.463413026635
1,0,0,1,0,0,0,0,0,0,1,0,30,2.47080440861,3.27965156761,0.731755426894,13.2644928355,8.45657045932,3.77552186552,0.567593720544,0.934122898828,0.631837742953,16.7293985034,1.51064641606,1.23690171887,2.61301059957,1.8067960955,17.6231370561,2.07604744316,0.37115893037,0.0885893554594,1.90301271998,0.716666448994,1.26028583656,2.6237363318,3.0894684492,0.223992675787,0.80558683942,1.54056837621,3.90698375394,4.22069046576,1.33549996382,2.34820266732,3.90661906233,0.357007586518,2.79202798441,4.62471274824,1.99599071499,1.87634047558,0.802563912156,0.664755492758,1.14414368835,1.288783487,0.584696671651,1.04737719542,1.0590042787,1.12403754769,0.291379520545
1,0,0,0,0,0,0,0,1,0,1,0,30,3.48691438647,4.98812875459,0.518758056567,15.5472925581,9.69399807104,3.46896585448,0.684287701137,0.755982976707,0.564629341952,23.2497663838,1.60351902267,1.04665389653,2.90574737256,1.86404736191,25.543631764,2.3157788885,0.384324861632,0.172636592487,3.48359979454,0.832259464087,1.5043260081,2.88583771208,31.9676502598,0.151270945987,0.7038567735,1.26677642156,5.82299251476,3.93660993177,1.22775693314,2.95897310954,5.17681384985,0.304848831762,3.26593430335,4.0573760058,2.11572728773,2.3217197269,0.790096410005,0.640090388348,0.89949519812,0.848528537055,0.62989396994,1.07594758946,1.03969973964,1.7765687173,0.246722417593
1,0,0,0,0,1,0,0,0,0,0,1,30,2.92623411926,3.84343839085,0.63779335739,1.87053483725,1.12598494049,4.07883311878,0.869406693053,0.811546877408,0.593391800514,8.63511568076,1.3144449303,1.30487300178,3.0070513651,1.99541558001,11.107686968,1.58892503536,0.359769156969,0.474218803102,1.05385069002,0.968781528646,1.21706138607,2.42007964813,13.452522818,0.190628321692,0.767885668579,1.75771582026,5.34819148571,5.54370627796,1.55204189845,5.93946937383,5.68292760711,0.312265858011,1.78462946266,3.22371945623,1.97382517022,2.40544850337,0.872217679147,0.6583457845,0.949878994599,1.21799608064,0.6155157471,1.16968837414,0.922419193283,2.32983909425,0.406175415287
1,0,0,0,0,0,0,1,0,0,0,1,30,2.73055293545,3.66288778086,0.570843029525,2.02545554245,1.20962203026,3.63323773013,0.878861939153,0.865903019211,0.568418290726,10.2567357436,1.435786092,1.24144539605,3.16199628648,2.09464024024,12.1513871506,1.68460247756,0.363234937659,0.451554747689,1.24710096286,1.02503418131,1.22785008582,2.43818741627,16.506862122,0.197803970725,0.738798897249,1.58932077904,4.90003035637,4.71793657453,1.56708928489,4.42060045116,6.8366908269,0.328883970595,1.96663812756,2.93024679275,1.95952482741,2.44733578324,0.884948141714,0.582413420749,0.864758152765,1.18276844688,0.587253400567,1.14266452241,0.959421988052,2.27255295698,0.372016224923
1,0,0,0,0,1,0,0,0,1,0,0,60,3.20187706493,5.06705549517,0.792071079241,16.4556844394,10.4157014091,5.06530613538,0.611655038656,0.704238086822,0.547418802864,15.5193401849,1.46741731608,1.20509494954,3.39950354947,1.92713640043,12.8531725543,2.17295384733,0.284282273789,0.384595468413,1.10529589122,0.640239242777,1.29115096437,3.0341865074,4.81384287832,0.196995642859,0.662088041797,2.09752738431,4.95143589601,6.28527328552,1.400269486,4.669822207,4.64916624645,0.268945209911,2.60883499692,6.8351358664,1.61763809825,2.91458785185,0.577338871157,0.545202330353,0.998454217172,1.39382563963,0.477174197536,0.977242560535,0.852336467953,1.40638910332,0.291276064549
1,1,0,0,0,0,0,0,0,1,0,0,60,2.96901510455,4.50529368077,0.736313583011,15.2492351145,10.149538263,5.40423012177,0.58591822599,0.696744260432,0.555683498872,13.2262199723,1.3189784293,1.23366891096,3.4952232445,1.98596439834,11.7623072178,2.09472207724,0.251820484176,0.474932517592,1.06768256956,0.626726164512,1.13743229641,3.03270326854,4.27838006336,0.208264986366,0.678974850231,2.3484900792,5.23931243235,6.94008910078,1.51148238412,5.4284803597,5.01611506968,0.263342888145,2.5683309248,7.10511379974,1.51348419438,2.78907312511,0.572726521599,0.551414109146,1.07723041437,1.59271602177,0.483457070401,1.02394664811,0.812197979874,1.34501046195,0.314047213246
1,0,0,0,0,1,0,0,0,0,0,0,60,2.88781135373,4.69841071744,0.629403136244,2.16678840886,1.32656870577,4.34078518396,0.766414551704,0.760743452254,0.613034986324,12.6461487641,1.43156894289,1.20133905206,3.47633455821,2.16291592404,11.6647504252,1.83734910263,0.338108072875,0.326331198979,0.952777830835,0.896351566795,1.14112464121,2.84310373629,3.11168884062,0.212789866005,0.726660082702,1.89302502989,5.39045249793,6.44075993459,2.01450124478,6.16011288646,4.86008723695,0.301159637384,2.35618080372,5.54956556838,1.42452678104,2.7082148297,0.782612424442,0.670045908546,1.0398198646,1.41336929946,0.535807723943,1.20911045979,0.821533974928,2.32249025961,0.323287458732
1,1,0,0,0,0,0,0,0,0,0,0,60,2.69863628638,3.75983153235,0.67289062682,1.72607306683,1.19195561812,4.17909969401,0.792217082629,0.763901989118,0.590816577069,11.5736028961,1.38576108049,1.22847515992,3.48123541683,2.04124611411,11.4780021819,1.59096120904,0.328337677321,0.498363697735,1.15538243367,0.810409626581,1.26151131766,2.55751585523,2.93496471948,0.21518496644,0.76026997254,2.03926218828,5.17240229849,5.18071126394,1.753874556,6.21965462869,4.55323448519,0.319888769441,2.05629261483,5.63521561316,1.35369720525,2.48864775575,0.766583594215,0.644553795514,1.01033054022,1.47012068939,0.581307327485,1.11538600577,0.86880164206,2.05980708657,0.36972103364
1,0,0,0,1,0,0,0,0,1,0,0,60,2.51830102974,3.50394550012,0.791252871007,14.4306530351,8.40735697405,4.01991360341,0.695766143721,0.755088282623,0.599532471812,11.0185439834,1.51472204776,1.33654115319,3.0539251176,1.93374653858,9.44945374888,1.96003850302,0.341489341272,0.422729576332,1.08381126999,0.694571494126,1.18196005247,2.70265468068,4.20912141175,0.217563644261,0.742592694109,1.96827651596,3.55484274654,5.13447334515,1.59139273149,4.22575514241,4.16682057873,0.308597099446,2.29680517063,5.37135103328,1.77550075663,2.36993048549,0.678320541813,0.663901338595,1.16616694856,1.45521727308,0.578840873884,1.04909413657,0.891533708479,1.46121289978,0.32655173873
1,0,1,0,0,0,0,0,0,1,0,0,60,2.56828525939,3.78651024614,0.653452733916,13.8045875762,7.84672557202,3.86694567382,0.707178448323,0.721954884993,0.54196156863,9.4328600712,1.36632419416,1.1414201389,3.03589132819,2.00150900891,9.79914482162,1.80851104009,0.300868212134,0.626572526721,1.36184499825,0.687237139541,1.22534354387,2.84371163148,6.43093892572,0.187149243965,0.685657202844,2.113046477,3.90977295387,5.28074321306,1.63232313129,4.64869740249,4.98321617614,0.263773852679,2.03728767613,5.36640387219,2.14121746811,2.35214476238,0.653685376081,0.560093658553,1.05068183633,1.42003494272,0.526096963091,0.95370167052,0.910503408126,1.67045991337,0.336009829967
1,0,0,0,1,0,0,0,0,0,0,0,60,2.93732557818,4.04660525471,0.582383977791,2.52832668546,1.66200899673,3.9564675985,0.763252589255,0.811689678079,0.595398440433,16.4878512057,1.52751128535,1.29955290855,3.98141791438,2.5261046186,15.2926860017,1.92137613196,0.332931803128,0.360386525058,0.95100484768,0.792758005043,1.33672242443,2.85531155615,5.63318504411,0.215210680589,0.756591332242,2.01905833265,5.37263759778,5.40448663831,1.71058492337,6.08141603235,6.01658526013,0.309725410709,2.60762712602,6.1366794652,1.75859483221,2.77017985146,0.723425490766,0.65262272437,0.927397084985,1.54328683811,0.571851321422,1.07167952676,0.854697297465,2.42954054623,0.28463119822
1,0,1,0,0,0,0,0,0,0,0,0,60,2.96369959593,3.97031299512,0.628141408298,2.80664993908,1.78093832967,4.41066880683,0.755985566485,0.764126185724,0.584848173878,12.5089125313,1.39114863412,1.26539145919,4.05557562732,2.47072595103,12.2580152846,1.84823362696,0.31639870546,0.555918401326,1.12385304134,0.761134733783,1.29699265136,3.18682193217,2.66650254965,0.211340403603,0.74381854839,2.31316849643,5.26786930977,6.15345480497,2.11254029446,7.49280761664,6.64534230437,0.301612460353,2.32441843308,6.72775232551,1.53098385717,2.74785649457,0.672026826744,0.644776116231,0.998370369002,1.9172349621,0.502658292277,1.11306288188,0.81592728605,2.6873594407,0.302324619153
1,0,0,1,0,0,0,0,0,1,0,0,60,2.54314352993,3.42257640721,0.939032685713,11.519041143,7.48165457905,3.65916826874,0.62122666458,0.768108103368,0.60174257488,10.5823190782,1.41743253416,1.22142178323,2.66532359145,1.73587423233,9.79186770226,2.00938794552,0.327915581466,0.400816677918,0.992446751264,0.641109241521,1.1584006945,2.54191579124,7.90501537757,0.214172972623,0.838845290321,1.89169343559,4.02705446975,4.09957357717,1.37029680636,2.84795291574,2.59132291814,0.296444231106,2.05315654449,4.56051557059,2.05007046473,2.51647735137,0.690971569534,0.652555148146,0.898078068617,1.24583635177,0.575905245128,0.892756430945,0.892717066091,1.08948010611,0.33886006061
1,0,0,0,0,0,1,0,0,1,0,0,60,2.66341934497,3.39875246276,1.0308078764,16.3395918901,10.7828816645,4.07382922106,1.01559804689,0.811184916669,0.520146473412,3.05620857829,1.16303624084,1.16434314301,4.02828177109,2.40071371857,4.91683930283,2.54836729699,0.356320154851,1.85142833251,3.74181868884,0.900271160137,0.982891486866,2.66054090545,5.64704874616,0.231140899891,0.848485995198,2.98386055872,4.68289873504,4.95562426344,1.98468295232,5.47102914165,4.63173782803,0.27670561082,1.52972519407,4.15595428248,1.67300657002,2.70889713027,1.05162248601,0.612389738024,1.12095670185,1.45206469404,0.536202533184,0.986909489873,1.06195071377,2.60016572914,0.658697763664
1,0,0,1,0,0,0,0,0,0,0,0,60,2.72803086976,3.95510435804,0.804679325062,1.72999671166,1.31055569832,4.32585672734,0.761959219047,0.786516205455,0.597869593902,13.6971760734,1.49077176665,1.20288490672,3.43548409365,2.09940218713,13.0449630614,1.77779146307,0.343670365422,0.329844632488,0.943300455011,0.828526387728,1.24650433518,2.59739519516,3.98691954789,0.227471720822,0.838691653594,1.910637031,4.72971804867,4.83017359959,1.7767613825,5.24470619597,4.56113838081,0.325485055284,2.36410766341,4.35468036365,1.39485251615,2.51294687633,0.756637338058,0.621890313824,1.04800938806,1.42572643503,0.546356435349,1.13477880948,0.880496907826,2.02180476132,0.315015583428
1,0,0,0,0,0,1,0,0,0,0,0,60,2.62284061073,3.35782881225,0.727434072205,9.72071244965,4.69266073021,3.59982523562,1.11400311223,0.84224086409,0.545089507781,3.14894103648,1.23406124421,1.26979575153,5.3595879514,3.00095489167,5.4021861259,2.53920141486,0.370854299685,1.74105747804,3.08773580636,1.42107615355,1.18833316934,2.49515141884,5.66834821592,0.223200984103,0.833668430678,3.09555358623,5.74799355661,5.66973773319,2.36695064433,6.76973707977,5.8666273462,0.282135552408,1.43634565452,4.92372029398,1.84874854082,2.56236925583,1.11502959943,0.626938517117,1.16972636299,1.72930801724,0.555158102476,1.12798556523,1.09685943872,3.55756199595,0.62241594825
1,0,0,0,0,0,0,1,0,1,0,0,60,2.87601369601,3.68695134248,1.07700500954,12.2426885004,7.15008039651,4.32446522412,0.65579555519,0.819133031336,0.557846060298,11.4372004429,1.44109340315,1.10916466955,2.65725946892,1.83272892823,12.3764393091,2.14940855222,0.304959130468,0.401368575939,1.14227980273,0.674815653155,1.11668770083,2.64421701195,7.12213316123,0.208624822464,0.824673535451,2.06652184273,3.77403955977,4.38919321286,1.40657430857,3.69017026165,3.76663415735,0.300624809613,2.2604450285,4.59194609302,2.10013728894,2.31244392356,0.633974968249,0.613377660601,0.99089791767,1.43457802854,0.554181123822,0.948343569144,0.91319266404,1.24761536331,0.324602910221
1,0,0,0,0,0,0,0,1,1,0,0,60,2.95942811921,3.90058483084,0.700139405133,10.4778788748,6.91066620801,4.32227436967,0.725523048144,0.774959638535,0.542132740156,12.1312595379,1.4191409455,0.998046410791,2.99653144621,1.89565522177,11.7676747776,2.12269132117,0.309308294695,0.500611038314,1.16762044824,0.801971046319,1.15340061747,2.63031896355,7.68123513714,0.199255454741,0.751665200462,1.92307737534,4.36904250504,4.62807062022,1.42334891386,5.18484153099,3.91319382681,0.293470454996,2.11224856894,4.29594579611,1.99703727479,2.33979104587,0.651300016309,0.601219198893,0.903171564508,1.15698608044,0.533865020448,0.924378879898,0.931154586487,1.72236355009,0.358026207723
1,0,0,0,0,0,0,1,0,0,0,0,60,3.18483496355,4.38691341874,0.774147867822,1.84974509515,1.24793475723,4.68431576972,0.823071536673,0.748251249156,0.565835144743,12.5230986674,1.41221693446,1.16558548222,3.32776076581,2.12896714721,14.1466596424,1.8896328628,0.336864424981,0.324360570055,0.894810729689,0.830548468125,1.2208543991,2.67093882012,3.57808022438,0.201538893559,0.753456087326,1.9936529536,4.90958158643,4.84148611218,1.92647808985,5.0076153253,4.56864282093,0.307995093039,2.50053032576,4.62485270107,1.52935160421,2.5043960684,0.768089958549,0.631013193461,0.981011507638,1.37994629223,0.496027416839,1.07668973208,0.857636960373,2.06695197045,0.334346116666
1,0,0,0,0,0,0,0,1,0,0,0,60,2.83767220953,3.9400739028,0.675116440161,2.14455196833,1.33610369854,3.81860570561,0.914235260996,0.770351720825,0.558817819936,12.5041033629,1.47202083591,1.13347998835,3.57945270467,2.2511013685,12.2460118672,1.94735924477,0.333006952666,0.463211381225,1.10592487838,0.958914471042,1.33665421832,2.60533287378,3.81960083032,0.203874156344,0.761573043917,1.87069396906,4.95402299956,4.90323861975,1.85093142479,5.34685611141,4.36164095918,0.306587686702,2.36483211005,4.18484943014,1.73243821212,2.41619073519,0.797785607717,0.623747267115,1.04566378569,1.4448863648,0.546528639101,1.10622180571,0.899355009075,2.50891395879,0.383323690932
1,1,0,0,0,0,0,0,0,0,0,1,60,3.39897625797,5.37559756133,0.625844689261,3.26282828319,1.56330825567,5.52706630774,0.782996337092,0.708473446501,0.555008785684,12.4346861807,1.4425251503,1.31193607711,4.80782270777,2.70988779315,13.248165028,2.1493688917,0.248093270553,0.527487110654,0.877637386176,0.715748253184,1.08933207129,3.44722483895,5.81922684485,0.19501895588,0.727399913176,2.44145218581,6.2248567913,6.35070592127,1.96477199871,7.81693813024,8.17621775666,0.234161402664,2.52808652455,7.72285610427,1.77707069655,3.2183199346,0.586576456332,0.651186302884,0.719573711073,1.92355738849,0.510945477889,0.856686860978,0.745518954064,2.48870834424,0.261891901728
1,0,0,0,1,0,0,0,0,0,0,1,60,3.70991468427,5.10169576218,0.715593839159,3.67476899797,1.97435323369,5.44953329687,0.731861124575,0.777878066857,0.584551131642,17.703410564,1.59812640096,1.36217652949,5.39976175519,2.90587499343,17.7094001742,2.65904283649,0.302833206364,0.322869964421,0.870906917465,0.788458880261,1.34953534309,3.79942347249,1.60418333628,0.226139681215,0.733013860703,2.49257875636,6.22962379872,7.46313913687,2.38264751746,9.58231477861,8.30270148577,0.2919660922,3.18393666293,10.3028908369,1.44660422391,3.30697873211,0.602393007373,0.639404876848,0.848684586666,2.06085091182,0.555797441727,1.01370409747,0.778872410704,2.62621990146,0.229033262543
1,1,0,0,0,0,0,0,0,0,1,0,60,2.22157105054,3.91751672572,0.692472400208,15.1671988279,8.11400426398,4.20059053237,0.571768132522,0.771577077196,0.616341391914,15.7511176476,1.58255305527,1.33392382477,3.02964740808,1.85322763857,15.1030435677,2.35744125796,0.319343824352,0.100584614482,1.49382029587,0.675491838783,1.06714455396,2.71786655353,2.7770185404,0.238463544176,0.762815389563,1.7614793732,4.2937477347,3.79795438934,1.23446106416,2.6148310268,3.57315230241,0.312109236126,2.67136069973,5.43692253373,1.59525762017,2.44854688378,0.613363742601,0.705698022124,1.03466146637,1.1476265761,0.600571464121,1.0274071826,0.81502838553,1.09619315104,0.242581155149
1,0,0,0,1,0,0,0,0,0,1,0,60,2.64844009971,4.14519356075,0.731897722477,14.9091658473,7.94550610981,4.42270103545,0.592186212901,0.710440051028,0.605842372725,21.0596445428,1.67470275425,1.29236901584,2.79300294508,1.74261368719,20.1471556677,2.28498136848,0.333853991834,0.0827379086094,1.24814747403,0.71771307035,1.06382105675,2.60428555241,1.66131683067,0.213699801931,0.795761136474,1.75191135332,4.64523501152,3.85340181167,1.43478459312,2.79773846533,3.097898823,0.343969423535,2.96884461371,6.06279868958,1.00451332564,2.2759543449,0.562825671467,0.665134517087,1.05954611445,1.22819173963,0.525050845187,1.02145522782,0.778433213173,1.18826819145,0.226384283688
1,0,1,0,0,0,0,0,0,0,0,1,60,2.61551847855,3.86953035181,0.803002411352,2.34857474304,1.16122793859,4.97021266569,0.764232116905,0.873455599693,0.589646392351,18.3281664069,1.44566884518,1.39446161244,3.40193704457,2.06424043337,17.4326532047,2.06496885748,0.334946947017,0.352077755483,1.02666395149,0.855461352167,1.24517915522,2.66688741942,1.83273009665,0.241941691761,0.755551213392,1.9254130484,5.30641054373,4.96841602542,1.7772048507,6.3980678786,4.5881911853,0.332685866599,2.70960679998,6.75271876252,1.46113232416,2.60813896017,0.66751340375,0.718895855723,0.895091274277,1.46540894607,0.549223195499,1.07160654828,0.792277547182,1.97011297286,0.295265555197
1,0,0,0,0,0,1,0,0,0,0,1,60,2.66906402116,3.79504494975,0.983097849793,8.9787858588,3.41927082784,5.23994810246,1.13656047771,0.828710941687,0.579911076614,6.09405594618,1.18376522811,1.27495399728,4.57106896705,2.68678094964,7.63757038085,2.69124022822,0.323933008542,1.38445366529,2.5816618877,1.46938962861,1.01756739311,2.44757819626,1.46309884906,0.211057608948,0.765753339509,3.13539925612,5.77871527079,5.93086185316,2.53620009136,8.09805743957,4.94276554657,0.266622094834,1.76587302649,6.40542072893,1.42353857913,2.62981489596,1.02014159651,0.632039734817,1.11620466453,1.66527904033,0.507999104722,1.13436523017,0.992035886776,3.36157725441,0.430303584925
1,0,1,0,0,0,0,0,0,0,1,0,60,2.58455278622,3.8665689316,0.74719727734,14.191377414,8.48811522685,4.94120267796,0.615580121552,0.719456387518,0.577767625766,14.8422639285,1.47600510454,1.22854057545,2.84404765197,1.82188051782,17.8743150067,1.93854096093,0.330199063493,0.114504623533,2.47193501101,0.716055474714,1.03781532106,2.52606636616,1.47364765433,0.214266926383,0.767115021449,1.75781558683,4.51918584765,4.15983940573,1.51257334054,3.77984858513,2.91711767311,0.318621983611,2.66179702313,6.21933386843,1.18332459017,2.14975479338,0.549470875446,0.730188191957,1.09584008546,1.24134060376,0.600353614395,1.01278889289,0.867953463358,1.25540556169,0.230388359132
